formula,Layer Group,Layer Group Number,composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons,compound possible,max ionic char,avg ionic char,band center,H,He,Li,Be,B,C,N,O,F,Ne,Na,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Kr,Rb,Sr,Y,Zr,Nb,Mo,Tc,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Xe,Cs,Ba,La,Ce,Pr,Nd,Pm,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi,Po,At,Rn,Fr,Ra,Ac,Th,Pa,U,Np,Pu,Am,Cm,Bk,Cf,Es,Fm,Md,No,Lr,NComp,TotalAtomNumber,MaximumAtomNumber,MinimumAtomNumber,AverageAtomNumber,SpecificValue,AtomNumberVariance
IrRuO2Cl4,cmmm,47,Ir1 Ru1 O2 Cl4,8,77,69,25.625,17.4375,17,56,94,38,83.25,12.625,94,15.9994,192.217,176.2176,58.387225,44.1281375,35.453,54.8,2739,2684.2,767.75,952.625,171.6,8,17,9,14.625,3.0625,17,2,6,4,3.375,1.0625,3,66,146,80,103.375,20.0625,102,2.2,3.44,1.24,2.99,0.395,3.16,1,2,1,1.875,0.21875,2,0,5,5,3.5,1.75,5,0,7,7,1.75,2.625,0,0,14,14,1.75,3.0625,0,6,23,17,8.875,3.53125,7,0,1,1,0.125,0.21875,0,0,2,2,1,0.5,1,0,3,3,0.75,1.125,0,0,0,0,0,0,0,1,4,3,1.875,0.875,1,9.105,24.4975,15.3925,17.99,6.5075,24.4975,0,2.493,2.493,1.2465,1.2465,2.493,0,0,0,0,0,0,12,225,213,87.375,61.0625,64,4,0.58630197,0.524792057,0.503277073,0.500564837,0.500048902,0.211267606,0.394366197,0.197183099,0.197183099,1,0.319140971,0.048095475,-2.948416427,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,4,1,2,1,0.0234375
Ag2Br2,cmme,48,Ag2 Br2,35,47,12,41,6,35,65,95,30,80,15,65,79.904,107.8682,27.9642,93.8861,13.9821,79.904,265.8,1234.93,969.13,750.365,484.565,265.8,11,17,6,14,3,11,4,5,1,4.5,0.5,4,120,145,25,132.5,12.5,120,1.93,2.96,1.03,2.445,0.515,1.93,1,2,1,1.5,0.5,1,0,5,5,2.5,2.5,0,10,10,0,10,0,10,0,0,0,0,0,0,11,17,6,14,3,11,0,1,1,0.5,0.5,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,16.33,29.48,13.15,22.905,6.575,16.33,0,1.457,1.457,0.7285,0.7285,0,0,0,0,0,0,0,64,225,161,144.5,80.5,64,2,0.707106781,0.629960525,0.574349177,0.552044757,0.535886731,0.107142857,0.178571429,0.714285714,0,1,0.232966652,0.058241663,-2.390146439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,2,2,2,0
Au2Br2,cmme,48,Au2 Br2,35,79,44,57,22,35,66,95,29,80.5,14.5,66,79.904,196.966569,117.062569,138.4352845,58.5312845,79.904,265.8,1337.33,1071.53,801.565,535.765,265.8,11,17,6,14,3,11,4,6,2,5,1,4,120,136,16,128,8,120,2.54,2.96,0.42,2.75,0.21,2.54,1,2,1,1.5,0.5,1,0,5,5,2.5,2.5,0,10,10,0,10,0,10,0,14,14,7,7,0,17,25,8,21,4,17,0,1,1,0.5,0.5,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,16.7,29.48,12.78,23.09,6.39,16.7,0,1.457,1.457,0.7285,0.7285,0,0,0,0,0,0,0,64,225,161,144.5,80.5,64,2,0.707106781,0.629960525,0.574349177,0.552044757,0.535886731,0.071428571,0.119047619,0.476190476,0.333333333,0,0.043141733,0.010785433,-2.741970095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,2,2,2,0
Au2I2,cmme,48,Au2 I2,53,79,26,66,13,53,66,96,30,81,15,66,126.90447,196.966569,70.062099,161.9355195,35.0310495,126.90447,386.85,1337.33,950.48,862.09,475.24,386.85,11,17,6,14,3,11,5,6,1,5.5,0.5,5,136,139,3,137.5,1.5,136,2.54,2.66,0.12,2.6,0.06,2.54,1,2,1,1.5,0.5,1,0,5,5,2.5,2.5,0,10,10,0,10,0,10,0,14,14,7,7,0,17,25,8,21,4,17,0,1,1,0.5,0.5,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,16.7,43.015,26.315,29.8575,13.1575,16.7,0,1.062,1.062,0.531,0.531,0,0,0,0,0,0,0,64,225,161,144.5,80.5,64,2,0.707106781,0.629960525,0.574349177,0.552044757,0.535886731,0.071428571,0.119047619,0.476190476,0.333333333,0,0.003593528,0.000898382,-2.5993076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,2,2,2,0
Se2Ag4,p42_12,54,Se2 Ag4,34,47,13,42.66666667,5.777777778,47,65,89,24,73,10.66666667,65,78.96,107.8682,28.9082,98.23213333,12.84808889,107.8682,494,1234.93,740.93,987.9533333,329.3022222,1234.93,11,16,5,12.66666667,2.222222222,11,4,5,1,4.666666667,0.444444444,5,120,145,25,136.6666667,11.11111111,145,1.93,2.55,0.62,2.136666667,0.275555556,1.93,1,2,1,1.333333333,0.444444444,1,0,4,4,1.333333333,1.777777778,0,10,10,0,10,0,10,0,0,0,0,0,0,11,16,5,12.66666667,2.222222222,11,0,1,1,0.666666667,0.444444444,1,0,2,2,0.666666667,0.888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1.333333333,0.444444444,1,16.33,25.92,9.59,19.52666667,4.262222222,16.33,0,0.799,0.799,0.266333333,0.355111111,0,0,0,0,0,0,0,14,225,211,154.6666667,93.77777778,225,2,0.745355992,0.693361274,0.670782206,0.667408235,0.666731742,0.105263158,0.105263158,0.789473684,0,1,0.091626826,0.020361517,-2.117799946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,2,3,2,0.027777778
Se2Au4,p42_12,54,Se2 Au4,34,79,45,64,20,79,66,89,23,73.66666667,10.22222222,66,78.96,196.966569,118.006569,157.631046,52.447364,196.966569,494,1337.33,843.33,1056.22,374.8133333,1337.33,11,16,5,12.66666667,2.222222222,11,4,6,2,5.333333333,0.888888889,6,120,136,16,130.6666667,7.111111111,136,2.54,2.55,0.01,2.543333333,0.004444444,2.54,1,2,1,1.333333333,0.444444444,1,0,4,4,1.333333333,1.777777778,0,10,10,0,10,0,10,0,14,14,9.333333333,6.222222222,14,16,25,9,22,4,25,0,1,1,0.666666667,0.444444444,1,0,2,2,0.666666667,0.888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1.333333333,0.444444444,1,16.7,25.92,9.22,19.77333333,4.097777778,16.7,0,0.799,0.799,0.266333333,0.355111111,0,0,0,0,0,0,0,14,225,211,154.6666667,93.77777778,225,2,0.745355992,0.693361274,0.670782206,0.667408235,0.666731742,0.060606061,0.060606061,0.454545455,0.424242424,0,2.50E-05,5.56E-06,-2.543328968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,2,3,2,0.027777778
Te2Ag4,p42_12,54,Te2 Ag4,47,52,5,48.66666667,2.222222222,47,65,90,25,73.33333333,11.11111111,65,107.8682,127.6,19.7318,114.4454667,8.769688889,107.8682,722.66,1234.93,512.27,1064.173333,227.6755556,1234.93,11,16,5,12.66666667,2.222222222,11,5,5,0,5,0,5,138,145,7,142.6666667,3.111111111,145,1.93,2.1,0.17,1.986666667,0.075555556,1.93,1,2,1,1.333333333,0.444444444,1,0,4,4,1.333333333,1.777777778,0,10,10,0,10,0,10,0,0,0,0,0,0,11,16,5,12.66666667,2.222222222,11,0,1,1,0.666666667,0.444444444,1,0,2,2,0.666666667,0.888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1.333333333,0.444444444,1,16.33,34.76333333,18.43333333,22.47444444,8.192592593,16.33,0,0.464,0.464,0.154666667,0.206222222,0,0,0,0,0,0,0,152,225,73,200.6666667,32.44444444,225,2,0.745355992,0.693361274,0.670782206,0.667408235,0.666731742,0.105263158,0.105263158,0.789473684,0,1,0.007198962,0.001599769,-1.985079804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,2,3,2,0.027777778
PdTiS2,p-4m2,59,Pd1 Ti1 S2,16,46,30,25,10.5,16,43,88,45,70.25,17.75,88,32.065,106.42,74.355,54.60425,25.907875,32.065,388.36,1941,1552.64,1136.4425,748.0825,388.36,4,16,12,11.5,4.5,16,3,5,2,3.75,0.75,3,105,160,55,127.25,22.25,105,1.54,2.58,1.04,2.225,0.355,2.58,0,2,2,1.5,0.75,2,0,4,4,2,2,4,0,10,10,3,3.5,0,0,0,0,0,0,0,4,10,6,6.5,1.75,6,0,0,0,0,0,0,0,2,2,1,1,2,0,8,8,2,3,0,0,0,0,0,0,0,0,8,8,3,2.5,2,14.41,25.786875,11.376875,20.6684375,5.1184375,25.786875,0,2.202,2.202,1.101,1.101,2.202,0,2.25E-05,2.25E-05,5.63E-06,8.45E-06,0,70,225,155,139.75,69.75,70,3,0.612372436,0.538608673,0.506099365,0.501108669,0.500097571,0.230769231,0.307692308,0.461538462,0,0,0.236925796,0.040496489,-2.179193041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,1,1.333333333,1,0.013888889
AgSe2,p-4m2,59,Ag1 Se2,34,47,13,38.33333333,5.777777778,34,65,89,24,81,10.66666667,89,78.96,107.8682,28.9082,88.59606667,12.84808889,78.96,494,1234.93,740.93,740.9766667,329.3022222,494,11,16,5,14.33333333,2.222222222,16,4,5,1,4.333333333,0.444444444,4,120,145,25,128.3333333,11.11111111,120,1.93,2.55,0.62,2.343333333,0.275555556,2.55,1,2,1,1.666666667,0.444444444,2,0,4,4,2.666666667,1.777777778,4,10,10,0,10,0,10,0,0,0,0,0,0,11,16,5,14.33333333,2.222222222,16,0,1,1,0.333333333,0.444444444,0,0,2,2,1.333333333,0.888888889,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1.666666667,0.444444444,2,16.33,25.92,9.59,22.72333333,4.262222222,25.92,0,0.799,0.799,0.532666667,0.355111111,0.799,0,0,0,0,0,0,14,225,211,84.33333333,93.77777778,14,2,0.745355992,0.693361274,0.670782206,0.667408235,0.666731742,0.11627907,0.186046512,0.697674419,0,0,0.091626826,0.020361517,-2.323873891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,1.5,1,0.027777778
AgTe2,p-4m2,59,Ag1 Te2,47,52,5,50.33333333,2.222222222,52,65,90,25,81.66666667,11.11111111,90,107.8682,127.6,19.7318,121.0227333,8.769688889,127.6,722.66,1234.93,512.27,893.4166667,227.6755556,722.66,11,16,5,14.33333333,2.222222222,16,5,5,0,5,0,5,138,145,7,140.3333333,3.111111111,138,1.93,2.1,0.17,2.043333333,0.075555556,2.1,1,2,1,1.666666667,0.444444444,2,0,4,4,2.666666667,1.777777778,4,10,10,0,10,0,10,0,0,0,0,0,0,11,16,5,14.33333333,2.222222222,16,0,1,1,0.333333333,0.444444444,0,0,2,2,1.333333333,0.888888889,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1.666666667,0.444444444,2,16.33,34.76333333,18.43333333,28.61888889,8.192592593,34.76333333,0,0.464,0.464,0.309333333,0.206222222,0.464,0,0,0,0,0,0,152,225,73,176.3333333,32.44444444,152,2,0.745355992,0.693361274,0.670782206,0.667408235,0.666731742,0.11627907,0.186046512,0.697674419,0,0,0.007198962,0.001599769,-2.041731517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,1.5,1,0.027777778
Ag2I2Sr3O4,p4/mmm,61,Ag2 I2 Sr3 O4,8,53,45,31.45454545,17.05785124,8,8,96,88,63.09090909,30.04958678,87,15.9994,126.90447,110.90507,72.40026727,41.01881256,15.9994,54.8,1234.93,1180.13,601.16,475.2836364,54.8,2,17,15,11.45454545,5.32231405,16,2,5,3,3.909090909,1.388429752,2,66,195,129,128.8181818,45.68595041,66,0.95,3.44,2.49,2.344545455,0.911404959,3.44,1,2,1,1.818181818,0.297520661,2,0,5,5,2.363636364,2.148760331,4,0,10,10,3.636363636,4.628099174,0,0,0,0,0,0,0,2,17,15,7.818181818,4.495867769,6,0,1,1,0.181818182,0.297520661,0,0,2,2,0.909090909,0.826446281,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1.090909091,0.661157025,2,9.105,54.23,45.125,28.89090909,18.95735537,9.105,0,1.062,1.062,0.193090909,0.315966942,0,0,0,0,0,0,0,12,225,213,118.2727273,97.02479339,12,4,0.522232968,0.431587218,0.383215376,0.37092861,0.365701563,0.23255814,0.302325581,0.465116279,0,0,0.787757332,0.156602637,-2.080690565,0,0,0,0,0,0,0,0.363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272727273,0,0,0,0,0,0,0,0,0.181818182,0,0,0,0,0,0.181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,4,2,2.75,1,0.005681818
Ag2I2Sr3S4,p4/mmm,61,Ag2 I2 Sr3 S4,16,53,37,34.36363636,13.3553719,16,8,96,88,63.45454545,30.24793388,88,32.065,126.90447,94.83947,78.24230364,33.58349355,32.065,386.85,1234.93,848.08,722.4545455,365.0158678,388.36,2,17,15,11.45454545,5.32231405,16,3,5,2,4.272727273,0.925619835,3,105,195,90,143,29.09090909,105,0.95,2.66,1.71,2.031818182,0.627107438,2.58,1,2,1,1.818181818,0.297520661,2,0,5,5,2.363636364,2.148760331,4,0,10,10,3.636363636,4.628099174,0,0,0,0,0,0,0,2,17,15,7.818181818,4.495867769,6,0,1,1,0.181818182,0.297520661,0,0,2,2,0.909090909,0.826446281,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1.090909091,0.661157025,2,16.33,54.23,37.9,34.95704545,13.44268595,25.786875,0,2.202,2.202,0.993818182,0.903471074,2.202,0,0,0,0,0,0,64,225,161,139.3636364,77.85123967,70,4,0.522232968,0.431587218,0.383215376,0.37092861,0.365701563,0.23255814,0.302325581,0.465116279,0,0,0.518584714,0.095287334,-1.874024352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272727273,0,0,0,0,0,0,0,0,0.181818182,0,0,0,0,0,0.181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,4,2,2.75,1,0.005681818
Br2Cu2Ca3O4,p4/mmm,61,Br2 Cu2 Ca3 O4,8,35,27,20,8.727272727,8,7,95,88,62.45454545,30.24793388,87,15.9994,79.904,63.9046,42.83014545,21.01443967,15.9994,54.8,1357.77,1302.97,619.2127273,538.9957025,54.8,2,17,15,11.45454545,5.32231405,16,2,4,2,3.272727273,0.925619835,2,66,176,110,117.8181818,37.68595041,66,1,3.44,2.44,2.407272727,0.952066116,3.44,1,2,1,1.818181818,0.297520661,2,0,5,5,2.363636364,2.148760331,4,0,10,10,3.636363636,4.628099174,0,0,0,0,0,0,0,2,17,15,7.818181818,4.495867769,6,0,1,1,0.181818182,0.297520661,0,0,2,2,0.909090909,0.826446281,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1.090909091,0.661157025,2,9.105,37.77,28.665,20.98454545,12.24495868,9.105,0,1.457,1.457,0.264909091,0.433487603,0,0,0,0,0,0,0,12,225,213,118.2727273,97.02479339,12,4,0.522232968,0.431587218,0.383215376,0.37092861,0.365701563,0.23255814,0.302325581,0.465116279,0,1,0.77426646,0.157853127,-2.145280256,0,0,0,0,0,0,0,0.363636364,0,0,0,0,0,0,0,0,0,0,0,0.272727273,0,0,0,0,0,0,0,0,0.181818182,0,0,0,0,0,0.181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,4,2,2.75,1,0.005681818
Cr2Cl4N8C16H16,p4/nbm,62,Cr2 Cl4 N8 C16 H16,1,24,23,6.173913043,3.720226843,1,49,94,45,83.34782609,7.871455577,77,1.00794,51.9961,50.98816,12.30774,8.067366957,1.00794,14.01,3823,3808.99,1455.281739,1710.127335,14.01,1,17,16,9.565217391,6.268431002,1,1,4,3,1.826086957,0.574669187,1,31,139,108,64.47826087,23.28922495,31,1.66,3.16,1.5,2.527826087,0.303516068,2.2,1,2,1,1.608695652,0.47637051,1,0,5,5,1.652173913,1.293005671,0,0,5,5,0.217391304,0.415879017,0,0,0,0,0,0,0,1,7,6,3.47826087,1.724007561,1,0,1,1,0.391304348,0.47637051,0,0,4,4,2,1.739130435,0,0,5,5,0.217391304,0.415879017,0,0,0,0,0,0,0,1,6,5,2.608695652,1.398865784,1,5.64,24.4975,18.8575,9.447826087,4.619584121,5.64,0,7.853,7.853,5.631565217,1.825497164,4.496,0,0,0,0,0,0,64,229,165,184.2173913,20.9073724,194,5,0.530719809,0.448409054,0.400827842,0.384246762,0.372808986,0.4625,0.475,0.0625,0,1,0.430217175,0.034191651,-2.497513264,0.347826087,0,0,0,0,0.347826087,0.173913043,0,0,0,0,0,0,0,0,0,0.086956522,0,0,0,0,0,0,0.043478261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,46,16,2,9.2,2,0.016332703
Sr2I4O8,p4/nbm,62,Sr2 I4 O8,8,53,45,25.14285714,19.59183673,8,8,96,88,78.28571429,20.08163265,87,15.9994,126.90447,110.90507,57.91807714,47.90705959,15.9994,54.8,1050,995.2,291.8428571,270.9061224,54.8,2,17,15,14.28571429,3.510204082,16,2,5,3,3.285714286,1.469387755,2,66,195,129,105.2857143,44.89795918,66,0.95,3.44,2.49,2.861428571,0.66122449,3.44,2,2,0,2,0,2,0,5,5,3.714285714,1.06122449,4,0,10,10,2.857142857,4.081632653,0,0,0,0,0,0,0,2,17,15,8.571428571,4.816326531,6,0,0,0,0,0,0,0,2,2,1.428571429,0.653061224,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1.428571429,0.653061224,2,9.105,54.23,45.125,25.24,18.44,9.105,0,1.062,1.062,0.303428571,0.433469388,0,0,0,0,0,0,0,12,225,213,57.28571429,51.75510204,12,3,0.654653671,0.597048457,0.575065028,0.572069151,0.571484405,0.233333333,0.433333333,0.333333333,0,1,0.787757332,0.108509789,-2.659605581,0,0,0,0,0,0,0,0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,8,2,4.666666667,2,0.031746032
